symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
SMH,LONG,2021-09-21 16:00:00,2022-11-18 16:00:00,128.54080200195312,107.06671142578125,1,-21.474090576171875,0.23560751342773428,-21.70969808959961,-16.706049940349356,423.0
SMH,LONG,2021-09-29 16:00:00,2022-11-18 16:00:00,124.46568298339844,107.06671142578125,52,-904.7465209960938,12.039684509277343,-916.7862055053711,-13.97893069042807,415.0
SMH,LONG,2021-09-29 16:00:00,2022-11-22 16:00:00,124.46568298339844,108.25189971923828,34,-551.2686309814453,7.912397811889647,-559.1810287933349,-13.026709752858379,419.0
GLD,LONG,2021-07-21 16:00:00,2022-11-28 16:00:00,168.75999450683594,161.92999267578125,3,-20.490005493164062,0.9920699615478514,-21.482075454711914,-4.047168791995914,495.0
GLD,LONG,2021-08-02 16:00:00,2022-11-28 16:00:00,169.61000061035156,161.92999267578125,35,-268.80027770996094,11.60389976501465,-280.4041774749756,-4.5280395654344385,483.0
SMH,LONG,2021-09-29 16:00:00,2022-12-01 16:00:00,124.46568298339844,110.71493530273438,12,-165.00897216796875,2.822167419433594,-167.83113958740233,-11.04782246082896,428.0
SMH,LONG,2021-10-01 16:00:00,2022-12-01 16:00:00,124.43172454833984,110.71493530273438,19,-260.6189956665039,4.467786537170411,-265.0867822036743,-11.023546684251496,426.0
GLD,LONG,2021-08-02 16:00:00,2022-12-05 16:00:00,169.61000061035156,164.38999938964844,8,-41.760009765625,2.6720000000000006,-44.432009765625,-3.0776494321789083,490.0
GLD,LONG,2021-08-02 16:00:00,2022-12-07 16:00:00,169.61000061035156,166.3300018310547,1,-3.279998779296875,0.33594000244140637,-3.6159387817382815,-1.9338475134093591,492.0
GLD,LONG,2021-08-05 16:00:00,2022-12-07 16:00:00,168.86000061035156,166.3300018310547,36,-91.0799560546875,12.066840087890625,-103.14679614257813,-1.4982818726472114,489.0
GLD,LONG,2021-08-09 16:00:00,2022-12-07 16:00:00,161.72000122070312,166.3300018310547,12,55.32000732421875,3.936600036621094,51.383407287597656,2.8506063415496774,485.0
SMH,LONG,2021-10-01 16:00:00,2022-12-09 16:00:00,124.43172454833984,107.32032012939453,22,-376.4508972167969,5.098544982910156,-381.549442199707,-13.751641296506978,434.0
SMH,LONG,2021-10-05 16:00:00,2022-12-09 16:00:00,122.89386749267578,107.32032012939453,7,-109.01483154296875,1.6114993133544924,-110.62633085632324,-12.67235516386479,430.0
SMH,LONG,2021-10-05 16:00:00,2022-12-13 16:00:00,122.89386749267578,111.05147552490234,18,-213.16305541992188,4.2110161743164065,-217.37407159423827,-9.636275763295687,434.0
SMH,LONG,2021-10-13 16:00:00,2022-12-13 16:00:00,122.64643859863281,111.05147552490234,39,-452.2035598754883,9.114218650817872,-461.31777852630614,-9.453974535433208,426.0
GLD,LONG,2021-08-09 16:00:00,2022-12-15 16:00:00,161.72000122070312,165.35000610351562,43,156.0902099609375,14.064010314941406,142.0261996459961,2.2446233337944044,493.0
GLD,LONG,2021-08-20 16:00:00,2022-12-15 16:00:00,166.6999969482422,165.35000610351562,11,-14.849899291992188,3.6525500335693355,-18.50244932556152,-0.8098325551533891,482.0
GLD,LONG,2021-08-20 16:00:00,2022-12-19 16:00:00,166.6999969482422,166.32000732421875,13,-4.9398651123046875,4.329260055541992,-9.26912516784668,-0.22794818895013336,486.0
GLD,LONG,2021-08-24 16:00:00,2022-12-19 16:00:00,168.64999389648438,166.32000732421875,23,-53.589691162109375,7.704310028076172,-61.29400119018555,-1.3815515307375237,482.0
SMH,LONG,2021-10-13 16:00:00,2022-12-21 16:00:00,122.64643859863281,104.72254943847656,5,-89.61944580078125,1.1368449401855467,-90.75629074096679,-14.614276097174873,434.0
GLD,LONG,2021-08-24 16:00:00,2022-12-23 16:00:00,168.64999389648438,167.25999450683594,3,-4.1699981689453125,1.0077299652099612,-5.177728134155274,-0.8241917817688127,486.0
