symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
U,LONG,2025-08-14 09:35:00,2025-09-26 09:35:00,37.41,41.8,24,105.36000000000001,1.4324811659999999,103.92751883400001,11.734830259288964,43.0
U,LONG,2025-08-15 09:35:00,2025-09-26 09:35:00,38.37,41.8,1,3.4299999999999997,0.06041009925,3.36958990075,8.939275475632002,42.0
U,LONG,2025-08-20 09:35:00,2025-09-26 09:35:00,36.38,41.8,11,59.61999999999994,0.6480164295000002,58.971983570499944,14.898295766904868,37.0
SOUN,LONG,2025-09-24 09:35:00,2025-09-26 09:35:00,18.025,16.455,1133,-1778.8100000000004,43.324993206,-1822.1349932060004,-8.710124826629684,2.0
SOUN,LONG,2025-09-25 09:35:00,2025-09-26 09:35:00,16.84,16.455,29,-11.165000000000045,1.070824633875,-12.235824633875046,-2.286223277909749,1.0
SNDK,LONG,2025-09-18 09:35:00,2025-09-26 09:35:00,97.3,96.0,15,-19.499999999999957,4.498211812499999,-23.998211812499957,-1.336073997944498,8.0
RGTI,LONG,2025-09-15 09:35:00,2025-09-26 09:35:00,19.075,32.155,39,510.12000000000006,2.2157986792500006,507.9042013207501,68.5714285714286,11.0
ONDS,LONG,2025-08-28 09:35:00,2025-09-26 09:35:00,5.25,7.695,184,449.88000000000005,2.6415644670000002,447.23843553300003,46.57142857142858,29.0
IONQ,LONG,2025-09-24 09:35:00,2025-09-26 09:35:00,75.25,68.41,14,-95.76000000000005,2.2305154410000005,-97.99051544100004,-9.089700996677742,2.0
GLD,LONG,2025-09-25 09:35:00,2025-09-26 09:35:00,344.39,345.83,1,1.4399999999999977,0.7654712355,0.6745287644999978,0.41813060774122945,1.0
APP,LONG,2025-09-19 09:35:00,2025-09-26 09:35:00,628.48,652.67,2,48.37999999999988,2.8416547574999997,45.53834524249988,3.8489689409368477,7.0
