date,equity
2026-01-16,2387678.950490967
2026-01-20,2405422.041982727
2026-01-21,2457763.943044739
2026-01-22,2483817.4141225587
2026-01-23,2493487.467192627
2026-01-26,2508830.575687805
2026-01-27,2566280.5064434204
2026-01-28,2646415.9371990357
2026-01-29,2652838.7500110473
2026-01-30,2468277.918376526
2026-02-02,2432317.916022156
2026-02-03,2483298.9724186403
2026-02-04,2437394.653306335
2026-02-05,2400730.539597839
2026-02-06,2501603.3111028746
2026-02-09,2549592.2520208433
2026-02-10,2530709.851988342
2026-02-11,2575659.220274475
2026-02-12,2503403.1222111206
2026-02-13,2540541.582843445
2026-02-17,2498334.3742290037
2026-02-18,2542373.790671875
2026-02-19,2539169.598960449
2026-02-20,2579601.405831085
2026-02-23,2609420.904518829
2026-02-24,2609060.98736734
2026-02-25,2626569.047609039
2026-02-26,2595876.4426119993
2026-02-27,2596546.2972567747
2026-03-02,2614224.013748352
2026-03-03,2506260.65162677
2026-03-04,2541232.9235078734
2026-03-05,2513900.31976474
2026-03-06,2489454.7473770445
2026-03-09,2528834.6542103575
2026-03-10,2552770.570561676
2026-03-11,2559648.6817066954
2026-03-12,2493915.921239166
2026-03-13,2474650.9611256407
2026-03-16,2493787.8435719297
2026-03-17,2499625.1306114807
2026-03-18,2448801.4298973694
2026-03-19,2400623.094606079
2026-03-20,2332789.160524048
2026-03-23,2324761.516999878
2026-03-24,2334385.3864279175
2026-03-25,2383478.626631775
2026-03-26,2284838.237833679
2026-03-27,2307553.5311381225
2026-03-30,2273361.018068329
2026-03-31,2380968.9760151063
2026-04-01,2428203.7736304933
2026-04-02,2404989.891214722
2026-04-06,2410754.9194078366
2026-04-07,2434402.080204956
2026-04-08,2509638.900853149
2026-04-09,2541063.701254944
2026-04-10,2557329.845694641
2026-04-13,2570251.6201535035
2026-04-14,2624205.154058533
2026-04-15,2612777.669073181
2026-04-16,2616619.0001278687
2026-04-17,2660583.1283576353
2026-04-20,2648121.2261359557
2026-04-21,2611209.9537970885
2026-04-22,2662272.1591463624
2026-04-23,2662306.2076082765
2026-04-24,2735146.412400757
2026-04-27,2723652.399461304
2026-04-28,2658452.3559432374
2026-04-29,2665378.3832869874
