ts,symbol,side,qty,price,cost,venue
2026-01-02 09:35:00,ONDS,BUY,677,10.135,7.609458589875,SIM
2026-01-02 09:35:00,TWLO,BUY,226,142.85,75.95157366,SIM
2026-01-02 09:35:00,GLD,BUY,2,401.62,0.890813241,SIM
2026-01-15 09:35:00,TWLO,SELL,226,124.2,66.03559992,SIM
2026-01-15 09:35:00,GLD,BUY,66,423.02,30.963223863000003,SIM
2026-02-02 09:35:00,AMD,SELL,102,235.77,20.9673208125,SIM
2026-02-02 09:35:00,GLD,SELL,68,434.01,32.730299937000005,SIM
2026-02-02 09:35:00,GOOGL,SELL,115,336.22,6.22897983,SIM
2026-02-02 09:35:00,MDB,SELL,64,369.75,163.7838684,SIM
2026-02-02 09:35:00,SNDK,SELL,15,588.81,13.701976706249997,SIM
2026-02-02 09:35:00,WDC,SELL,15,243.755,3.809799241875,SIM
2026-02-02 09:35:00,AMAT,BUY,101,320.6,36.5738877,SIM
2026-02-02 09:35:00,COHR,BUY,44,208.79,13.95239175,SIM
2026-02-02 09:35:00,LRCX,BUY,115,233.33,32.698632870000004,SIM
2026-02-02 09:35:00,MTSI,BUY,5,217.33,7.044425955,SIM
2026-02-02 09:35:00,MU,BUY,17,412.18,4.337194963500001,SIM
2026-02-02 09:35:00,ONDS,BUY,666,10.81,7.9843811265000015,SIM
2026-02-02 09:35:00,PL,BUY,933,24.89,25.754188889250003,SIM
2026-02-02 09:35:00,TTMI,BUY,207,96.12,22.066092981000004,SIM
2026-02-02 09:35:00,GLD,BUY,2,434.01,0.9626558805000001,SIM
2026-03-02 09:35:00,AMAT,SELL,15,366.58,6.210781649999999,SIM
2026-03-02 09:35:00,COHR,SELL,29,274.93,12.1089481875,SIM
2026-03-02 09:35:00,GLD,SELL,2,490.095,1.0870552147500003,SIM
2026-03-02 09:35:00,MTSI,SELL,134,244.75,212.60987055,SIM
2026-03-02 09:35:00,ONDS,SELL,1343,10.5,15.638916037500001,SIM
2026-03-02 09:35:00,PL,SELL,52,23.72,1.3679157960000001,SIM
2026-03-02 09:35:00,TTMI,SELL,207,101.62,23.328717943500003,SIM
2026-03-02 09:35:00,AAOI,BUY,79,107.55,20.963715907499996,SIM
2026-03-02 09:35:00,ENPH,BUY,293,41.41,13.455944498249998,SIM
2026-03-02 09:35:00,GEV,BUY,52,865.0,67.159638,SIM
2026-03-02 09:35:00,LRCX,BUY,26,229.28,7.264415807999999,SIM
2026-03-02 09:35:00,MU,BUY,10,401.47,2.4849989325000004,SIM
2026-03-02 09:35:00,SNDK,BUY,5,618.645,4.798751934374999,SIM
2026-03-02 09:35:00,WDC,BUY,11,270.5,3.1003966125000004,SIM
2026-03-02 09:35:00,GLD,BUY,4,490.095,2.1741104295000007,SIM
2026-03-09 09:35:00,LRCX,SELL,141,195.0,33.505407,SIM
2026-03-09 09:35:00,GLD,BUY,58,468.09,30.1091637105,SIM
2026-04-01 09:35:00,AMAT,SELL,86,345.285,33.539949045,SIM
2026-04-01 09:35:00,COHR,SELL,95,244.14,35.224824375,SIM
2026-04-01 09:35:00,ENPH,SELL,293,38.23,12.42262154475,SIM
2026-04-01 09:35:00,GEV,SELL,52,888.49,68.98342978800001,SIM
2026-04-01 09:35:00,GLD,SELL,62,435.0,29.910404250000003,SIM
2026-04-01 09:35:00,MU,SELL,69,348.905,14.901479593875,SIM
2026-04-01 09:35:00,PL,SELL,264,29.0,8.490695400000002,SIM
2026-04-01 09:35:00,AAOI,BUY,79,90.15,17.5720965975,SIM
2026-04-01 09:35:00,AXTI,BUY,228,58.8,14.868032760000002,SIM
2026-04-01 09:35:00,DOCN,BUY,335,88.2,92.47472325,SIM
2026-04-01 09:35:00,FSLY,BUY,739,29.9788,24.569709377130003,SIM
2026-04-01 09:35:00,Q,BUY,302,115.92,62.39184764400001,SIM
2026-04-01 09:35:00,RCAT,BUY,1363,13.18,19.922902168500002,SIM
2026-04-01 09:35:00,SNDK,BUY,6,652.29,6.071678392499999,SIM
2026-04-01 09:35:00,VRT,BUY,131,257.0,25.065923175000002,SIM
2026-04-01 09:35:00,WDC,BUY,20,280.5,5.84547975,SIM
2026-04-01 09:35:00,GLD,BUY,1,435.0,0.4824258750000001,SIM
2026-04-15 09:35:00,FSLY,SELL,739,21.76,17.833831776000004,SIM
2026-04-15 09:35:00,GLD,BUY,36,442.88,17.681939712000002,SIM
2026-05-01 09:35:00,AAOI,SELL,47,162.675,18.86467957875,SIM
2026-05-01 09:35:00,AXTI,SELL,58,78.8,5.068687860000001,SIM
2026-05-01 09:35:00,DOCN,SELL,335,99.01,103.80864341249999,SIM
2026-05-01 09:35:00,GLD,SELL,37,421.412,17.2921884021,SIM
2026-05-01 09:35:00,PL,SELL,617,36.745,25.143443276625,SIM
2026-05-01 09:35:00,Q,SELL,302,141.1,75.944528145,SIM
2026-05-01 09:35:00,RCAT,SELL,1363,11.62,17.564804491500002,SIM
2026-05-01 09:35:00,SNDK,SELL,6,1059.02,9.857622914999999,SIM
2026-05-01 09:35:00,VRT,SELL,131,330.65,32.24921205374999,SIM
2026-05-01 09:35:00,WDC,SELL,100,406.22,42.32710845,SIM
2026-05-01 09:35:00,DELL,BUY,219,208.53,97.82100593999999,SIM
2026-05-01 09:35:00,FORM,BUY,277,136.04,98.67502913399998,SIM
2026-05-01 09:35:00,FSLY,BUY,767,25.63,21.80144634525,SIM
2026-05-01 09:35:00,INTC,BUY,277,93.2,6.319854720000001,SIM
2026-05-01 09:35:00,MRVL,BUY,327,162.35,49.380221767500004,SIM
2026-05-01 09:35:00,NVTS,BUY,1104,16.45,20.14078122,SIM
2026-05-01 09:35:00,VIAV,BUY,587,53.52,34.841395566,SIM
2026-05-18 09:35:00,FSLY,SELL,767,16.82,14.307464983500001,SIM
2026-05-18 09:35:00,GLD,BUY,31,419.82,14.4333171405,SIM
2026-06-01 09:35:00,AAOI,SELL,111,149.25,40.8759706125,SIM
2026-06-01 09:35:00,DELL,SELL,144,426.15,131.44511519999998,SIM
2026-06-01 09:35:00,FORM,SELL,277,120.98,87.751433583,SIM
