symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
GEV,LONG,2026-02-02 09:35:00,2026-05-01 09:35:00,739.68,1088.83,34,11871.099999999999,92.825041554,11778.274958445998,47.20284447328575,88.0
STX,LONG,2026-03-02 09:35:00,2026-05-01 09:35:00,393.59,667.01,16,4374.72,29.724375599999995,4344.9956244,69.46822835946035,60.0
MU,LONG,2025-12-01 09:35:00,2026-05-01 09:35:00,232.285,511.78,8,2235.96,3.684461067,2232.275538933,120.32417073853239,151.0
MU,LONG,2025-12-01 09:35:00,2026-06-01 09:35:00,232.285,1009.72,69,53643.01500000001,53.04513309637501,53589.96986690363,334.69014357362727,182.0
MU,LONG,2026-03-02 09:35:00,2026-06-01 09:35:00,401.47,1009.72,1,608.25,0.87349133025,607.37650866975,151.50571649189231,91.0
MU,LONG,2026-04-01 09:35:00,2026-06-01 09:35:00,348.905,1009.72,9,5947.335000000001,7.568594184375,5939.766405815626,189.39682721657763,61.0
AMD,LONG,2026-05-01 09:35:00,2026-06-01 09:35:00,351.87,500.16,115,17053.350000000002,85.42932046875,16967.920679531253,42.14340523488789,31.0
WDC,LONG,2026-05-01 09:35:00,2026-07-01 09:35:00,406.22,604.555,100,19833.499999999993,105.3202280625,19728.17977193749,48.82452858057209,61.0
WDC,LONG,2026-06-01 09:35:00,2026-07-01 09:35:00,536.0,604.555,9,616.9949999999995,10.695868165125,606.2991318348745,12.790111940298488,30.0
STX,LONG,2026-03-02 09:35:00,2026-07-01 09:35:00,393.59,896.74,60,30189.000000000004,135.610457175,30053.389542825003,127.83607307096219,121.0
STX,LONG,2026-06-01 09:35:00,2026-07-01 09:35:00,885.33,896.74,6,68.45999999999981,18.7291101825,49.73088981749981,1.2887849728349776,30.0
LRCX,LONG,2026-02-02 09:35:00,2026-07-01 09:35:00,233.33,404.97,136,23343.04,105.78520368,23237.25479632,73.56105087215532,149.0
LRCX,LONG,2026-03-02 09:35:00,2026-07-01 09:35:00,229.28,404.97,1,175.69000000000003,0.77289705,174.91710295000001,76.62683182135382,121.0
LRCX,LONG,2026-04-01 09:35:00,2026-07-01 09:35:00,215.45,404.97,4,758.0800000000002,3.0241752479999997,755.0558247520001,87.9647249941982,91.0
LRCX,LONG,2026-05-01 09:35:00,2026-07-01 09:35:00,255.14,404.97,18,2696.9400000000005,14.479380828,2682.4606191720004,58.724621776279704,61.0
LRCX,LONG,2026-06-01 09:35:00,2026-07-01 09:35:00,309.27,404.97,31,2966.7000000000016,26.981558784,2939.718441216002,30.94383548355808,30.0
MRVL,LONG,2026-06-01 09:35:00,2026-07-01 09:35:00,198.91,282.47,52,4345.120000000002,23.283291564000002,4321.836708436002,42.00894877080088,30.0
ASML,LONG,2026-07-01 09:35:00,2026-08-03 09:35:00,1916.28,1609.69,35,-10730.649999999998,136.86361077375003,-10867.513610773747,-15.999227670277827,33.0
CAT,LONG,2026-07-01 09:35:00,2026-08-03 09:35:00,1033.92,811.58,66,-14674.440000000002,80.10678802500001,-14754.546788025002,-21.504565150108323,33.0
MRVL,LONG,2026-06-01 09:35:00,2026-08-03 09:35:00,198.91,180.52,243,-4468.769999999997,85.7612159235,-4554.531215923496,-9.245387361118084,63.0
DELL,LONG,2026-06-01 09:35:00,2026-08-03 09:35:00,426.15,397.68,27,-768.6899999999991,47.64538422,-816.3353842199991,-6.680746216121081,63.0
