symbol,side,entry_ts,exit_ts,entry_px,exit_px,qty,gross_pnl,cost,net_pnl,return_pct,hold_days
LBRT,LONG,2026-03-16 09:35:00,2026-03-18 09:35:00,30.87,30.99,301,36.11999999999923,16.799768684999997,19.320231314999234,0.38872691933915515,2.0
EQNR,LONG,2026-03-16 09:35:00,2026-03-19 09:35:00,36.43,40.81,255,1116.9000000000005,5.933972655,1110.9660273450006,12.023057919297298,3.0
CF,LONG,2026-03-13 09:35:00,2026-03-19 09:35:00,123.93,125.55,75,121.49999999999928,26.889110324999997,94.61088967499927,1.3071895424836555,6.0
AGRO,LONG,2026-03-19 09:35:00,2026-03-23 09:35:00,14.37,13.29,659,-711.72,20.2152411585,-731.9352411585,-7.515657620041749,4.0
PBR,LONG,2026-03-05 09:35:00,2026-03-23 09:35:00,17.25,19.42,536,1163.1200000000008,21.798019458000002,1141.3219805420008,12.579710144927535,18.0
GEV,LONG,2026-03-23 09:35:00,2026-03-24 09:35:00,864.13,927.0,10,628.7,26.74336203,601.9566379700001,7.275525673220473,1.0
MPC,LONG,2026-03-20 09:35:00,2026-03-26 09:35:00,227.62,247.33,41,808.1100000000004,24.544679827500005,783.5653201725004,8.659168790088746,6.0
CRGY,LONG,2026-03-20 09:35:00,2026-03-27 09:35:00,12.23,13.8,768,1205.7600000000002,21.127030848000004,1184.6329691520002,12.837285363859374,7.0
CNQ,LONG,2026-03-20 09:35:00,2026-03-31 09:35:00,47.725,47.72,197,-0.9850000000005039,4.9794157586250005,-5.964415758625504,-0.010476689366167857,11.0
LNG,LONG,2026-03-24 09:35:00,2026-03-31 09:35:00,286.96,279.96,33,-231.0,9.572132393999999,-240.572132394,-2.4393643713409574,7.0
SU,LONG,2026-03-20 09:35:00,2026-03-31 09:35:00,62.095,64.905,151,424.31000000000034,3.697805025,420.61219497500036,4.525324100169104,11.0
PARR,LONG,2026-03-23 09:35:00,2026-04-01 09:35:00,58.3,64.76,162,1046.5200000000013,39.813626412000005,1006.7063735880014,11.080617495711852,9.0
CHRD,LONG,2026-03-31 09:35:00,2026-04-01 09:35:00,137.65,143.2,70,388.4999999999988,45.414919462499995,343.0850805374988,4.031965128950232,1.0
MGY,LONG,2026-03-20 09:35:00,2026-04-01 09:35:00,30.06,31.27,312,377.52000000000027,8.722671515999998,368.7973284840003,4.025282767797744,12.0
PBR,LONG,2026-04-01 09:35:00,2026-04-07 09:35:00,20.69,19.19,472,-708.0,20.875576824000003,-728.875576824,-7.2498791686805175,6.0
